CustomerID,Country,Recency,Frequency,Monetary
10350,USA,,1,673.08
10351,France,,3,4371.99
10351,Germany,36.0,1,558.9
10351,India,438.0,1,1436.88
10351,UK,367.0,1,2638.98
10351,USA,314.0,5,4232.3
10352,France,,1,1549.85
10352,Germany,,2,1860.16
10352,India,98.0,7,6863.4
10352,UK,615.0,4,4330.12
10352,USA,163.0,2,4688.3
10353,France,216.0,4,5496.45
10353,Germany,,3,1229.94
10353,India,279.0,2,246.09999999999997
10353,UK,99.0,6,5187.79
10353,USA,186.0,6,5678.96
10354,France,552.0,2,2420.5
10354,Germany,,3,3528.26
10354,India,553.0,3,4664.61
10354,UK,155.0,3,2197.0
10354,USA,190.0,4,2047.76
10355,France,,2,3403.02
10355,Germany,,1,2895.34
10355,UK,398.0,1,600.39
10355,USA,189.0,3,1446.28
10356,France,130.0,5,3929.8199999999997
10356,Germany,,4,1931.23
10356,India,315.0,5,5442.99
10356,UK,308.0,3,1649.6499999999999
10356,USA,400.0,3,2742.2200000000003
10357,France,588.0,3,2277.23
10357,Germany,160.0,3,1165.2300000000002
10357,India,62.0,3,912.3900000000001
10357,UK,223.0,4,3627.71
10357,USA,33.0,10,11141.119999999999
10358,France,188.0,2,4483.26
10358,Germany,252.0,5,8162.09
10358,India,585.0,2,5016.07
10358,UK,,2,3647.11
10358,USA,94.0,5,4576.75
10359,France,,3,3320.92
10359,Germany,582.0,3,3560.84
10359,India,8.0,3,3958.3199999999997
10359,UK,,2,1056.76
10359,USA,32.0,4,4884.42
10360,France,223.0,2,2646.59
10360,Germany,612.0,5,5963.25
10360,India,,3,4940.45
10360,USA,1.0,5,3472.22
10361,France,164.0,3,3148.98
10361,India,401.0,2,2180.74
10361,UK,313.0,3,3331.21
10361,USA,248.0,2,721.06
10362,France,436.0,3,4278.639999999999
10362,Germany,587.0,2,1360.17
10362,India,342.0,2,3045.17
10362,UK,244.0,3,7513.24
10362,USA,370.0,6,3101.74
10363,France,276.0,2,1019.5999999999999
10363,Germany,161.0,4,3054.38
10363,UK,374.0,4,5532.75
10363,USA,489.0,2,1718.54
10364,France,310.0,5,4107.28
10364,Germany,35.0,1,256.14
10364,India,,5,6083.99
10364,UK,613.0,2,1725.67
10364,USA,11.0,2,994.08
10365,France,,3,3077.87
10365,Germany,36.0,4,4258.95
10365,India,,2,3060.95
10365,UK,308.0,5,2654.16
10365,USA,589.0,2,2402.12
10366,France,6.0,8,5990.83
10366,India,41.0,6,2242.25
10366,USA,307.0,2,1260.3899999999999
10367,France,93.0,3,2432.36
10367,Germany,,5,1959.11
10367,India,189.0,2,3232.3500000000004
10367,UK,344.0,7,5019.68
10367,USA,459.0,1,1056.78
10368,France,103.0,2,1989.9099999999999
10368,Germany,4.0,3,1123.65
10368,India,402.0,2,1044.63
10368,UK,160.0,2,2331.42
10368,USA,,1,1354.02
10369,France,277.0,7,6892.639999999999
10369,Germany,66.0,6,6191.87
10369,India,,2,995.3699999999999
10369,UK,95.0,2,3238.98
10369,USA,96.0,6,3092.48
10370,France,337.0,4,6377.21
10370,Germany,,3,3501.19
10370,India,34.0,5,5133.26
10370,UK,,2,2628.91
10370,USA,528.0,1,1055.32
10371,France,247.0,2,2842.8599999999997
10371,Germany,67.0,3,2732.64
10371,India,405.0,4,1960.0900000000001
10371,UK,11.0,1,725.06
10371,USA,34.0,5,2115.4100000000003
10372,France,375.0,2,4642.450000000001
10372,India,,2,728.28
10372,UK,126.0,5,5747.82
10373,France,252.0,4,2834.83
10373,Germany,215.0,3,2882.04
10373,India,499.0,5,1485.37
10373,UK,40.0,6,10896.869999999999
10373,USA,,1,424.23
10374,France,,5,4331.8
10374,Germany,310.0,1,101.7
10374,India,525.0,6,5223.69
10374,UK,336.0,1,2765.16
10374,USA,399.0,4,6182.23
10375,France,,3,3737.62
10375,Germany,284.0,4,4994.14
10375,India,,4,8136.83
10375,UK,275.0,3,802.62
10375,USA,439.0,2,2407.01
10376,France,,3,5937.7699999999995
10376,Germany,31.0,2,4306.32
10376,India,,2,2730.2000000000003
10376,UK,,2,814.46
10376,USA,,2,2370.96
10377,France,220.0,5,7058.6900000000005
10377,Germany,285.0,4,4302.22
10377,India,9.0,4,2839.23
10377,UK,439.0,7,6725.46
10377,USA,619.0,3,2743.86
10378,France,2.0,10,9797.89
10378,Germany,313.0,4,4090.97
10378,India,73.0,2,3050.7
10378,UK,62.0,5,9046.57
10378,USA,185.0,1,1820.42
10379,France,95.0,1,1259.0
10379,Germany,11.0,6,3140.7
10379,India,341.0,3,5081.2
10379,USA,,4,4146.719999999999
10380,France,368.0,2,381.40999999999997
10380,Germany,,4,4531.58
10380,India,249.0,4,5810.98
10380,UK,,2,1614.6999999999998
10380,USA,465.0,5,2854.1
10381,France,185.0,6,5416.28
10381,Germany,165.0,5,6129.63
10381,India,648.0,4,4372.32
10381,UK,613.0,2,400.9
10381,USA,338.0,3,3832.19
10382,France,,1,921.33
10382,India,,3,1350.75
10382,UK,252.0,5,4062.67
10382,USA,346.0,2,1777.3000000000002
10383,France,,1,221.41
10383,Germany,72.0,1,743.05
10383,India,248.0,2,3740.58
10383,UK,587.0,2,995.6600000000001
10383,USA,399.0,3,2225.03
10384,France,492.0,3,5259.53
10384,Germany,,1,1041.54
10384,India,94.0,6,5760.44
10384,UK,226.0,2,2979.61
10384,USA,429.0,4,6182.24
10385,France,,2,1015.8199999999999
10385,Germany,11.0,2,957.27
10385,India,126.0,3,1531.41
10385,UK,465.0,2,2618.4
10385,USA,184.0,6,4677.82
10386,Germany,131.0,2,3232.1
10386,India,,3,1832.45
10386,UK,281.0,1,523.5
10386,USA,,2,2151.32
10387,France,,1,933.0
10387,Germany,192.0,4,5522.5599999999995
10387,India,336.0,5,2963.14
10387,UK,,1,115.28
10387,USA,215.0,7,7638.46
10388,France,,1,2650.2
10388,Germany,585.0,2,1573.44
10388,India,215.0,3,1591.38
10388,UK,316.0,3,2928.56
10388,USA,94.0,4,763.28
10389,France,215.0,5,8837.11
10389,Germany,,1,216.52
10389,UK,246.0,2,5200.2
10389,USA,185.0,5,5045.860000000001
10390,France,530.0,5,5584.52
10390,Germany,,2,2387.52
10390,India,,4,4576.71
10390,UK,585.0,3,1325.24
10390,USA,7.0,5,5490.4
10391,France,,4,4103.79
10391,Germany,158.0,8,10763.73
10391,India,,2,1330.72
10391,USA,612.0,4,4388.05
10392,France,8.0,4,6245.84
10392,Germany,277.0,3,4937.6
10392,India,4.0,3,3884.8100000000004
10392,UK,191.0,1,2269.96
10392,USA,276.0,5,7555.21
10393,France,193.0,3,3103.32
10393,Germany,219.0,2,2833.18
10393,India,185.0,4,3342.9700000000003
10393,UK,185.0,3,2004.68
10393,USA,248.0,2,3163.0299999999997
10394,France,127.0,2,4032.82
10394,Germany,215.0,7,5654.63
10394,India,161.0,3,4959.97
10394,UK,246.0,2,2501.04
10394,USA,344.0,2,1429.4299999999998
10395,France,317.0,4,1973.93
10395,Germany,155.0,1,1199.85
10395,India,8.0,6,3482.15
10395,UK,433.0,5,2160.66
10395,USA,,2,3932.81
10396,France,,4,2068.71
10396,Germany,,2,2410.56
10396,India,12.0,5,6811.96
10396,UK,254.0,3,3704.78
10396,USA,193.0,3,2451.4
10397,France,34.0,3,3010.96
10397,Germany,131.0,3,3467.8099999999995
10397,India,33.0,2,3409.04
10397,UK,460.0,2,3634.3500000000004
10397,USA,,3,3780.04
10398,France,,3,3387.68
10398,Germany,552.0,2,4186.9
10398,India,255.0,6,4699.73
10398,UK,42.0,6,3612.64
10398,USA,40.0,5,4097.099999999999
10399,France,192.0,5,4920.99
10399,Germany,65.0,6,2317.6
10399,India,189.0,3,5683.049999999999
10399,UK,,3,560.33
10399,USA,434.0,1,2484.48
10400,France,129.0,2,913.82
10400,Germany,,2,2591.61
10400,India,,1,279.25
10400,UK,33.0,2,2334.16
10400,USA,10.0,6,3005.94
10401,France,,2,2553.1499999999996
10401,Germany,157.0,3,749.91
10401,India,218.0,5,5677.3
10401,UK,525.0,1,1250.34
10401,USA,223.0,5,4270.33
10402,France,186.0,6,3646.04
10402,Germany,347.0,3,4569.55
10402,India,,1,351.66
10402,UK,337.0,3,2799.1800000000003
10402,USA,619.0,3,5987.21
10403,France,37.0,7,7734.43
10403,Germany,278.0,5,5394.09
10403,India,402.0,2,617.56
10403,UK,3.0,4,5604.15
10403,USA,312.0,1,153.76
10404,France,521.0,6,4660.41
10404,Germany,104.0,1,501.3
10404,India,128.0,4,1805.76
10404,UK,403.0,4,3067.59
10404,USA,,1,1453.45
10405,France,,2,1246.17
10405,Germany,220.0,3,2721.18
10405,India,254.0,3,3474.99
10405,UK,460.0,5,6719.45
10405,USA,217.0,5,6626.799999999999
10406,France,,4,8063.55
10406,Germany,,2,2574.46
10406,India,69.0,7,9355.64
10406,UK,377.0,5,3099.99
10406,USA,498.0,4,4207.41
10407,France,94.0,6,4328.53
10407,Germany,95.0,5,5023.71
10407,India,,3,2732.51
10407,UK,,3,2756.93
10407,USA,65.0,2,1432.1399999999999
10408,Germany,123.0,2,427.89
10408,UK,341.0,4,4589.12
10408,USA,405.0,1,1782.3
10409,France,337.0,3,2997.3599999999997
10409,Germany,374.0,5,3749.5299999999997
10409,India,526.0,2,2036.44
10409,UK,,6,8740.84
10409,USA,434.0,5,3323.67
10410,France,461.0,3,1841.53
10410,Germany,,1,1525.86
10410,India,,2,3187.92
10410,UK,341.0,3,3002.3500000000004
10410,USA,160.0,5,4952.8
10411,France,65.0,3,1936.77
10411,Germany,67.0,3,2122.54
10411,India,,4,3865.6600000000003
10411,UK,,1,583.89
10411,USA,66.0,1,2219.65
10412,France,529.0,2,926.28
10412,Germany,619.0,2,1463.8400000000001
10412,India,62.0,4,5646.34
10412,UK,,1,2173.9
10412,USA,162.0,4,3847.3999999999996
10413,France,500.0,4,3633.15
10413,Germany,,2,2088.5699999999997
10413,India,,6,3955.2
10413,UK,,3,3238.6000000000004
10413,USA,464.0,4,1805.17
10414,France,343.0,2,2009.7399999999998
10414,Germany,375.0,3,4237.48
10414,India,316.0,4,2049.82
10414,UK,,4,3751.76
10414,USA,73.0,4,955.4
10415,France,42.0,5,4186.95
10415,Germany,614.0,3,3314.5
10415,India,3.0,4,3665.5400000000004
10415,UK,,2,2427.04
10415,USA,,3,3255.04
10416,France,100.0,4,2874.07
10416,Germany,101.0,6,7249.53
10416,India,253.0,3,4789.64
10416,UK,127.0,6,6482.360000000001
10416,USA,63.0,3,2887.77
10417,France,347.0,5,4852.67
10417,Germany,244.0,3,2289.81
10417,India,368.0,7,12470.69
10417,UK,134.0,3,3830.45
10417,USA,38.0,4,3861.0099999999998
10418,France,283.0,4,4137.3
10418,Germany,372.0,4,4072.65
10418,India,,6,6114.0
10418,UK,647.0,4,1700.16
10418,USA,,3,2621.2799999999997
10419,France,194.0,5,3395.19
10419,Germany,496.0,2,2308.8
10419,India,42.0,5,2737.9300000000003
10419,UK,521.0,6,4011.91
10419,USA,529.0,1,777.4
10420,France,,2,3313.68
10420,Germany,609.0,4,5897.09
10420,India,68.0,3,2973.68
10420,UK,64.0,3,5350.37
10420,USA,,2,827.8599999999999
10421,France,104.0,1,967.84
10421,Germany,340.0,4,2732.85
10421,India,69.0,5,7319.879999999999
10421,UK,,2,2356.32
10421,USA,345.0,4,886.6800000000001
10422,France,276.0,5,2691.87
10422,Germany,97.0,5,5118.41
10422,India,255.0,4,5977.5199999999995
10422,UK,245.0,2,1925.42
10422,USA,,2,3048.32
10423,France,,4,6124.9800000000005
10423,Germany,460.0,2,1339.82
10423,India,,1,1182.7
10423,UK,465.0,2,4236.59
10423,USA,,1,791.6
10424,France,311.0,2,912.6600000000001
10424,Germany,561.0,2,2836.5499999999997
10424,India,70.0,2,2358.37
10424,UK,132.0,4,1395.78
10424,USA,64.0,3,1092.5700000000002
10425,Germany,96.0,2,4787.1
10425,India,68.0,7,4009.7200000000003
10425,UK,154.0,6,5706.33
10425,USA,102.0,9,8319.44
10426,France,216.0,4,4438.57
10426,Germany,437.0,2,1595.44
10426,India,,2,731.55
10426,UK,158.0,5,2947.87
10426,USA,156.0,2,4253.88
10427,France,100.0,3,889.88
10427,Germany,63.0,6,9149.61
10427,India,430.0,2,1703.96
10427,UK,1.0,6,2830.8599999999997
10427,USA,,2,1809.54
10428,France,491.0,4,3199.39
10428,Germany,96.0,2,2792.6099999999997
10428,India,489.0,1,436.46
10428,UK,,1,1640.66
10428,USA,498.0,1,986.7
10429,Germany,190.0,1,1835.19
10429,India,463.0,1,512.54
10429,UK,343.0,2,1496.38
10429,USA,3.0,4,3851.4700000000003
10430,France,,4,3769.4900000000002
10430,Germany,189.0,2,357.72
10430,India,160.0,5,5014.36
10430,UK,372.0,4,3854.46
10431,France,195.0,3,3159.75
10431,Germany,311.0,4,4492.25
10431,India,343.0,3,4462.05
10431,UK,463.0,6,5752.68
10431,USA,402.0,2,2630.34
10432,France,,2,2965.46
10432,Germany,192.0,4,3202.5499999999997
10432,India,,1,943.32
10432,UK,,2,917.6
10432,USA,,4,4368.0
10433,France,,2,1609.5300000000002
10433,Germany,,2,1370.67
10433,India,,2,2148.56
10433,UK,,2,1462.6599999999999
10433,USA,250.0,3,5618.53
10434,France,611.0,4,4065.7200000000003
10434,Germany,,1,130.4
10434,India,32.0,5,3322.09
10434,UK,,1,220.8
10434,USA,,5,6930.77
10435,France,,3,5298.48
10435,Germany,,3,1667.48
10435,India,34.0,5,4499.039999999999
10435,UK,556.0,2,179.69
10435,USA,246.0,2,1317.8500000000001
10436,France,275.0,5,3294.45
10436,Germany,439.0,1,147.24
10436,India,368.0,6,8006.68
10436,UK,221.0,2,1959.74
10436,USA,401.0,8,9976.53
10437,France,371.0,6,5167.88
10437,Germany,99.0,7,5560.5
10437,India,11.0,2,1533.96
10437,UK,466.0,2,1307.8000000000002
10437,USA,94.0,6,3503.38
10438,France,250.0,4,4476.74
10438,Germany,491.0,3,711.24
10438,India,39.0,2,1648.12
10438,UK,6.0,4,3129.77
10438,USA,,3,2399.49
10439,France,191.0,2,1430.32
10439,Germany,340.0,1,553.07
10439,India,,1,1751.12
10439,UK,468.0,2,1266.46
10439,USA,590.0,2,1465.5400000000002
10440,France,,2,2396.0
10440,Germany,8.0,5,7646.59
10440,India,528.0,4,7773.45
10440,UK,215.0,3,3223.76
10440,USA,31.0,3,2855.7799999999997
10441,France,95.0,1,98.76
10441,Germany,531.0,5,3345.45
10441,India,,3,3615.66
10441,UK,,4,5707.1
10441,USA,280.0,5,4966.01
10442,France,,1,643.2
10442,Germany,134.0,3,3478.48
10442,India,220.0,5,12786.41
10442,UK,435.0,4,4436.360000000001
10442,USA,,2,967.65
10443,France,155.0,5,2877.88
10443,Germany,5.0,4,2956.18
10443,India,,3,2103.81
10443,UK,5.0,9,6558.92
10444,France,4.0,2,408.16999999999996
10444,Germany,130.0,1,1093.59
10444,India,462.0,2,3238.81
10444,UK,308.0,1,1540.76
10444,USA,407.0,4,3012.75
10445,France,189.0,3,4545.22
10445,Germany,462.0,6,11034.93
10445,India,,3,3071.42
10445,UK,,4,4034.0699999999997
10445,USA,336.0,5,3259.09
10446,France,521.0,4,3004.85
10446,Germany,401.0,5,4184.88
10446,India,95.0,3,2242.37
10446,UK,407.0,5,8409.59
10446,USA,430.0,6,2543.01
10447,France,226.0,3,1859.0
10447,Germany,163.0,3,2329.3
10447,India,165.0,2,2786.0
10447,UK,,2,234.12
10447,USA,618.0,4,2750.81
10448,France,,3,1826.17
10448,Germany,460.0,5,5983.33
10448,India,589.0,2,3994.14
10448,UK,165.0,3,2923.84
10448,USA,374.0,3,3299.06
10449,France,158.0,4,4593.12
10449,Germany,618.0,2,1342.1
10449,India,284.0,2,1632.23
10449,UK,,3,2864.17
10449,USA,70.0,3,3574.78
10450,France,368.0,4,2344.0
10450,Germany,193.0,6,7421.77
10450,India,161.0,4,4547.13
10450,UK,336.0,3,966.17
10450,USA,,2,1080.04
10451,France,,2,1013.98
10451,Germany,459.0,4,4371.15
10451,India,641.0,1,99.72
10451,UK,,5,9167.51
10451,USA,63.0,2,1630.1
10452,France,159.0,2,535.12
10452,Germany,312.0,5,2115.95
10452,India,217.0,5,1434.9
10452,UK,279.0,10,10102.68
10452,USA,189.0,2,3867.39
10453,France,,2,2092.8
10453,India,31.0,6,8160.4
10453,UK,520.0,4,1520.8400000000001
10453,USA,374.0,1,1673.7
10454,France,,3,1075.04
10454,Germany,219.0,5,5468.88
10454,India,,1,690.6
10454,UK,280.0,6,6561.95
10454,USA,223.0,4,6498.2
10455,France,36.0,6,7414.21
10455,Germany,583.0,2,536.81
10455,India,69.0,4,4888.34
10455,UK,281.0,3,3974.7700000000004
10455,USA,12.0,4,1969.03
10456,France,4.0,4,7639.9
10456,Germany,,1,497.63
10456,India,194.0,3,4337.65
10456,UK,490.0,2,4676.96
10456,USA,132.0,9,8009.69
10457,France,341.0,4,4112.349999999999
10457,Germany,72.0,1,97.95
10457,India,38.0,6,12583.099999999999
10457,UK,124.0,3,1744.58
10457,USA,,4,2917.09
10458,France,555.0,4,3709.6000000000004
10458,Germany,,1,1174.56
10458,India,,1,1511.76
10458,UK,37.0,3,4815.23
10458,USA,73.0,6,4708.54
10459,France,12.0,2,1326.0
10459,Germany,11.0,3,3928.66
10459,India,6.0,3,2011.8600000000001
10459,UK,,3,2312.87
10459,USA,165.0,3,2291.35
10460,France,,1,74.28
10460,Germany,,3,4787.28
10460,India,,2,2976.9
10460,UK,345.0,2,2888.1800000000003
10460,USA,35.0,6,5768.09
10461,France,160.0,8,12575.24
10461,Germany,6.0,5,3900.03
10461,India,,5,7426.74
10461,UK,646.0,3,2422.88
10461,USA,12.0,2,588.12
10462,France,190.0,4,4670.47
10462,Germany,35.0,3,2897.82
10462,India,3.0,7,7302.4400000000005
10462,UK,336.0,2,2073.0
10462,USA,33.0,4,3773.61
10463,France,,1,1579.92
10463,Germany,103.0,2,2486.72
10463,India,370.0,4,1246.65
10463,UK,154.0,5,5626.79
10463,USA,432.0,6,6320.96
10464,France,2.0,3,4258.24
10464,Germany,11.0,2,1896.6799999999998
10464,India,433.0,2,941.4499999999999
10464,UK,,1,484.5
10465,France,245.0,2,66.86
10465,Germany,284.0,5,4064.0200000000004
10465,India,554.0,3,1293.9
10465,UK,66.0,3,5116.07
10465,USA,463.0,5,6772.23
10466,France,342.0,5,5867.77
10466,Germany,5.0,6,7496.94
10466,India,95.0,7,7838.91
10466,UK,276.0,3,2777.55
10466,USA,7.0,4,2231.54
10467,France,285.0,4,2515.23
10467,Germany,620.0,2,926.09
10467,India,217.0,4,7803.2699999999995
10467,UK,405.0,7,5696.75
10467,USA,311.0,5,5778.719999999999
10468,France,38.0,7,6629.0
10468,Germany,156.0,4,5554.9
10468,India,398.0,4,4209.129999999999
10468,UK,609.0,4,1324.8899999999999
10468,USA,31.0,3,4526.24
10469,France,,2,2172.74
10469,Germany,67.0,7,4324.68
10469,India,132.0,3,2967.2799999999997
10469,UK,557.0,4,2448.82
10469,USA,404.0,4,6244.86
10470,France,644.0,2,1225.57
10470,Germany,556.0,1,286.6
10470,India,489.0,3,2948.77
10470,UK,,2,5127.09
10470,USA,156.0,2,2120.16
10471,France,648.0,2,3222.99
10471,India,370.0,4,3637.7
10471,UK,378.0,3,5541.6
10471,USA,495.0,5,8457.32
10472,France,192.0,5,3074.08
10472,Germany,431.0,4,3826.41
10472,India,247.0,2,1694.7199999999998
10472,UK,,3,1751.6799999999998
10472,USA,,2,5759.22
10473,France,315.0,3,3526.52
10473,Germany,278.0,6,7921.650000000001
10473,India,37.0,2,2570.65
10473,UK,,1,2229.25
10473,USA,,2,2601.19
10474,France,215.0,5,4079.71
10474,Germany,156.0,7,5723.4800000000005
10474,India,193.0,8,8983.55
10474,UK,,4,2973.62
10474,USA,226.0,3,1985.28
10475,Germany,553.0,1,1593.68
10475,India,528.0,3,800.65
10475,UK,32.0,6,5276.990000000001
10475,USA,403.0,6,5374.96
10476,France,645.0,4,3137.3
10476,Germany,130.0,3,3120.83
10476,India,553.0,4,5988.07
10476,UK,403.0,2,700.2199999999999
10476,USA,4.0,7,6681.93
10477,France,187.0,5,6081.2
10477,Germany,309.0,3,3774.34
10477,India,470.0,4,1441.8
10477,UK,73.0,5,6534.759999999999
10477,USA,468.0,3,2262.52
10478,France,490.0,3,2537.02
10478,Germany,403.0,2,5144.37
10478,India,99.0,6,6526.88
10478,UK,406.0,6,5290.97
10478,USA,464.0,2,930.0
10479,Germany,552.0,4,5862.68
10479,India,405.0,2,1851.87
10479,UK,225.0,4,3523.04
10479,USA,158.0,4,2911.47
10480,France,71.0,3,2515.8099999999995
10480,India,,2,3378.88
10480,UK,186.0,4,5858.38
10480,USA,343.0,2,2669.8
10481,Germany,437.0,2,348.56
10481,India,10.0,4,1899.9199999999998
10481,UK,279.0,2,1583.11
10481,USA,276.0,3,2647.46
10482,France,194.0,4,3755.36
10482,Germany,35.0,4,2384.3599999999997
10482,India,431.0,3,2240.92
10482,UK,497.0,3,1236.67
10482,USA,162.0,2,1249.64
10483,France,,3,1820.68
10483,Germany,124.0,2,1965.2
10483,India,186.0,6,9702.240000000002
10483,UK,,1,991.95
10483,USA,460.0,4,3050.96
10484,France,9.0,4,4430.01
10484,Germany,590.0,2,2417.98
10484,India,,3,2965.83
10484,UK,,1,35.55
10484,USA,372.0,2,1372.28
10485,France,8.0,9,5604.44
10485,Germany,189.0,8,4946.1
10485,India,68.0,10,7296.94
10485,UK,32.0,3,1673.83
10485,USA,,4,5785.549999999999
10486,France,39.0,2,1403.45
10486,Germany,,3,3693.62
10486,India,520.0,3,1334.04
10486,UK,308.0,2,1311.77
10486,USA,131.0,5,6010.42
10487,France,,1,172.45
10487,Germany,285.0,2,2542.6
10487,India,584.0,2,2290.0
10487,UK,157.0,4,4026.7200000000003
10487,USA,93.0,4,2075.88
10488,France,4.0,5,5511.9800000000005
10488,Germany,,3,5575.45
10488,India,588.0,3,1954.2099999999998
10488,UK,,4,4470.099999999999
10488,USA,469.0,7,7674.51
10489,France,644.0,1,2198.84
10489,Germany,285.0,3,911.49
10489,India,523.0,3,4105.88
10489,UK,216.0,4,4276.08
10489,USA,615.0,1,782.72
10490,France,551.0,3,2339.96
10490,Germany,11.0,5,6507.33
10490,India,650.0,2,4716.35
10490,UK,,2,2136.1
10490,USA,163.0,5,7446.23
10491,France,,1,12.27
10491,Germany,69.0,1,157.86
10491,India,3.0,5,7611.79
10491,UK,128.0,4,7190.4
10491,USA,221.0,4,4795.2
10492,France,62.0,7,10155.880000000001
10492,Germany,216.0,5,3974.71
10492,UK,,2,4219.82
10492,USA,464.0,2,1570.42
10493,France,12.0,4,2745.44
10493,Germany,222.0,3,3657.81
10493,India,278.0,2,1560.8400000000001
10493,UK,284.0,5,5864.93
10493,USA,,3,2026.4
10494,France,247.0,4,2833.27
10494,Germany,397.0,3,2578.33
10494,India,,1,772.56
10494,UK,550.0,2,2281.7200000000003
10494,USA,,1,505.32
10495,France,65.0,1,2608.02
10495,Germany,157.0,5,5919.73
10495,India,309.0,2,1232.43
10495,UK,97.0,2,4090.61
10496,France,307.0,1,880.32
10496,Germany,435.0,3,1299.4
10496,India,66.0,2,384.55999999999995
10497,France,99.0,3,5717.16
10497,Germany,642.0,5,6302.33
10497,India,,1,985.2
10497,UK,408.0,4,1898.92
10497,USA,556.0,2,3103.8199999999997
10498,France,161.0,3,3186.0699999999997
10498,Germany,588.0,2,1686.7
10498,India,63.0,4,5365.44
10498,UK,589.0,2,1450.71
10498,USA,439.0,2,1742.76
10499,France,492.0,4,4709.39
10499,Germany,11.0,2,2424.12
10499,India,345.0,4,4783.11
10499,UK,431.0,2,166.34
10499,USA,161.0,5,4529.3
10500,France,617.0,3,2726.03
10500,Germany,407.0,4,2335.37
10500,India,346.0,6,8124.21
10500,UK,,1,111.08
10500,USA,,1,430.8
10501,France,,1,866.58
10501,Germany,,2,3074.12
10501,India,187.0,6,2977.6
10501,UK,284.0,3,3190.53
10501,USA,343.0,3,4167.0599999999995
10502,France,126.0,4,2984.4700000000003
10502,Germany,159.0,5,6638.63
10502,India,126.0,4,3551.12
10502,UK,,1,2913.05
10502,USA,610.0,3,2244.21
10503,France,490.0,2,2711.58
10503,Germany,650.0,2,1221.4
10503,India,7.0,6,5383.42
10503,UK,459.0,3,4007.9300000000003
10503,USA,191.0,4,4095.45
10504,France,,3,1151.18
10504,Germany,431.0,4,4963.64
10504,India,286.0,2,1883.8999999999999
10504,UK,225.0,5,4489.89
10504,USA,611.0,2,2731.19
10505,France,155.0,5,2143.9300000000003
10505,Germany,435.0,2,628.9300000000001
10505,India,69.0,5,4693.530000000001
10505,UK,307.0,6,3794.25
10505,USA,347.0,5,2913.2599999999998
10506,France,560.0,3,1474.44
10506,Germany,611.0,3,3499.21
10506,India,,4,6127.99
10506,UK,280.0,4,1848.33
10506,USA,309.0,5,6584.7300000000005
10507,France,,1,664.17
10507,Germany,344.0,3,785.37
10507,UK,283.0,4,5449.0
10507,USA,610.0,4,1975.56
10508,France,645.0,7,4932.2
10508,India,95.0,6,8930.52
10508,UK,,1,2566.06
10508,USA,528.0,8,7309.97
10509,France,96.0,2,1640.13
10509,Germany,497.0,3,2481.9
10509,India,249.0,4,5839.63
10509,UK,315.0,6,5968.53
10509,USA,402.0,2,3164.1800000000003
10510,France,344.0,4,2412.07
10510,Germany,403.0,6,7806.47
10510,UK,,1,476.62
10510,USA,,1,882.91
10511,France,284.0,3,2186.83
10511,Germany,277.0,3,1694.8700000000001
10511,India,33.0,5,5710.14
10511,UK,,2,994.24
10511,USA,224.0,4,6158.17
10512,France,158.0,6,5362.76
10512,Germany,,2,1856.58
10512,India,37.0,3,5644.9
10512,UK,189.0,3,1750.83
10512,USA,489.0,1,1372.85
10513,France,186.0,3,2590.5099999999998
10513,Germany,187.0,4,5492.82
10513,India,66.0,1,1218.7
10513,UK,65.0,6,8525.58
10513,USA,,3,2926.96
10514,France,,1,234.79
10514,Germany,524.0,5,4354.280000000001
10514,India,,4,2882.11
10514,UK,63.0,9,9819.75
10514,USA,,4,2845.39
10515,France,40.0,3,1512.9
10515,Germany,100.0,2,1350.28
10515,India,649.0,4,6281.79
10515,UK,100.0,4,4110.35
10515,USA,316.0,3,5158.46
10516,France,6.0,4,2144.7999999999997
10516,Germany,,1,262.38
10516,India,,2,2625.8199999999997
10516,UK,249.0,3,2590.9900000000002
10516,USA,376.0,1,119.76
10517,France,376.0,7,11241.92
10517,India,,3,3603.84
10517,UK,,2,320.94
10517,USA,39.0,1,222.45
10518,France,311.0,4,5654.370000000001
10518,Germany,370.0,2,2228.0
10518,India,342.0,2,183.09
10518,USA,367.0,6,3448.15
10519,France,367.0,3,5605.32
10519,Germany,188.0,3,2629.08
10519,India,376.0,3,2721.16
10519,UK,584.0,4,1983.13
10519,USA,,2,2464.98
10520,France,640.0,2,211.96
10520,Germany,93.0,4,4550.0
10520,India,498.0,3,2305.56
10520,UK,,4,3228.9700000000003
10520,USA,217.0,1,1353.59
10521,France,,1,405.59
10521,Germany,42.0,4,6705.96
10521,India,403.0,4,2236.94
10521,UK,71.0,4,4398.24
10521,USA,340.0,3,5672.83
10522,France,10.0,3,1169.25
10522,Germany,,5,3471.44
10522,India,70.0,2,595.0799999999999
10522,UK,285.0,5,4461.4800000000005
10522,USA,403.0,2,2197.7
10523,France,618.0,3,1183.0
10523,Germany,,3,2632.1099999999997
10523,India,68.0,4,5101.91
10523,UK,216.0,5,8038.33
10523,USA,,1,360.27
10524,France,,2,2837.09
10524,Germany,185.0,5,4120.72
10524,India,12.0,7,8548.63
10524,UK,41.0,3,1092.85
10524,USA,41.0,5,3123.7299999999996
10525,France,497.0,4,3852.36
10525,Germany,345.0,1,2498.2
10525,India,,3,2524.4
